1,21.799640610328964
2,21.799097469453773
3,21.799099055575308
4,21.800161628235717
5,21.800296086246647
6,21.799324330754846
7,21.799316512102283
8,21.799858969310034
9,21.79980956645007
10,21.800239217417513
11,21.799597087169573
12,21.8002650629002
13,21.799786453304428
14,21.799949144463255
15,21.800285453225225
16,21.79966755446811
17,21.799609232869308
18,21.800388564892774
19,21.80035250096065
20,21.800146966533898
21,21.800507147136457
22,21.800216510396925
23,21.80069476563058
24,21.80034052554236
25,21.7994272015255
26,21.799818097313615
27,21.798919435837085
28,21.80015499385454
29,21.80009894160798
30,21.80040981027145
31,21.800076771825765
32,21.800430458263016
33,21.800224360540472
34,21.799915714436306
35,21.800632580059226
36,21.799975934251133
37,21.800474270569193
38,21.800500853631235
39,21.799780899678527
40,21.800032539927237
41,21.799941416605403
42,21.801037572013637
43,21.80097204420484
44,21.79985797059244
45,21.79991136386887
46,21.801009118607112
47,21.800935957577014
48,21.80076254272004
49,21.801312780337078
50,21.800566688983963
Best epoch: model_49 with PSNR 21.801312780337078
