1,28.038711947897227
2,28.061132123897366
3,27.991764091866443
4,28.070230078838964
5,28.0659390711174
6,27.99528344806131
7,28.06806007551057
8,28.06537860641581
9,28.065522438984786
10,28.039542881157878
11,28.037839315946375
12,28.054058223832428
13,28.079109689836027
14,28.064589581998938
15,28.06497561512458
16,28.066896170305217
17,28.071436595251573
18,28.07339090107211
19,28.056902983965998
20,28.069192405365747
21,28.05600348760438
22,28.07959388735866
23,28.051063068486865
24,28.071061494836005
25,28.038309503744898
26,28.05426357872766
27,28.079449873022934
28,28.064817524930117
29,28.065632230774717
30,28.073311108691893
31,28.08680510681867
32,28.058348181903607
33,28.077830439980726
34,28.07271486557875
35,28.06043039326304
36,28.044228261674345
37,28.071098575385886
38,28.056662695087955
39,28.087462581922345
40,28.054412583580316
41,28.080770878608377
42,28.07183838162567
43,28.07263731307478
44,28.08476724538903
45,28.027562858158444
46,28.051573378781853
47,28.074943192051833
48,28.080655304127706
49,28.051166953395438
50,28.089905799131103
Best epoch: model_50 with PSNR 28.089905799131103
