1,23.67927669165537
2,23.683496409291106
3,23.68108640315135
4,23.6838297456131
5,23.6824398789238
6,23.6734659119329
7,23.68310104301494
8,23.680147077530012
9,23.686568051219343
10,23.68079339140879
11,23.682649097373275
12,23.686020346145092
13,23.681752924035134
14,23.680811047951913
15,23.676751474213646
16,23.679653672128087
17,23.68540083387608
18,23.686301711834762
19,23.685714520982852
20,23.683387728064996
21,23.682194518640728
22,23.68638478031819
23,23.68250239950576
24,23.68773739716993
25,23.68155630671499
26,23.685793395847696
27,23.68714040235962
28,23.687358424169737
29,23.679541314600954
30,23.679172844396664
31,23.689652999220577
32,23.687889195960533
33,23.68395116150389
34,23.68884703461478
35,23.684951129294358
36,23.687862239666085
37,23.686526709280894
38,23.6860788036367
39,23.68143691800319
40,23.686414900859596
41,23.685246262891745
42,23.686349326808095
43,23.684395698836166
44,23.682875154187617
45,23.680309052295485
46,23.68782021168803
47,23.689746106582586
48,23.68646289144211
49,23.68771415201171
50,23.68681942494185
Best epoch: model_47 with PSNR 23.689746106582586
