1,28.09227975606918
2,28.09921816011806
3,28.097310728501057
4,28.103979066855175
5,28.102172930765867
6,28.09244326929962
7,28.103655462415638
8,28.094458654109644
9,28.10171628170847
10,28.09628289113908
11,28.093776528390894
12,28.103420355220713
13,28.103632330956266
14,28.10054531063304
15,28.097348999305826
16,28.101494429055936
17,28.104384109657847
18,28.099676714208034
19,28.09973299571091
20,28.100380604492123
21,28.10132647982252
22,28.105196011447237
23,28.102611566162256
24,28.099103503146278
25,28.097550495557904
26,28.103648847729986
27,28.102211992124413
28,28.09828341228834
29,28.09935271413652
30,28.097704216038977
31,28.107720548363417
32,28.097789176888643
33,28.104993431989286
34,28.10188374187353
35,28.106790769425828
36,28.102066425125052
37,28.097516894846454
38,28.105797390207837
39,28.105010653443777
40,28.10349431424962
41,28.1002345745535
42,28.10363297509284
43,28.09952377652181
44,28.103957499470162
45,28.101388469488494
46,28.106144296316867
47,28.10858512817386
48,28.10059867334335
49,28.100724669040968
50,28.106039027337815
Best epoch: model_47 with PSNR 28.10858512817386
