1,26.484506538401277
2,27.205392659019438
3,27.345135611086697
4,27.416566035879715
5,27.618845042121354
6,27.516342327820478
7,27.84590109446023
8,27.783454228383402
9,27.845456197549098
10,27.877605474948144
11,27.84612458746136
12,28.04994045789491
13,27.976556372582447
14,28.00511251818919
15,28.070670941572356
16,27.495382225358874
17,28.077086270764354
18,28.144247760832233
19,27.98908472793172
20,28.049005229772302
21,28.140443856342028
22,28.22397615456923
23,28.102496853182974
24,28.16760250223058
25,28.04695271560367
26,28.20898763566146
27,28.186128879851644
28,27.986261510973314
29,28.151626538229323
30,28.135999547019683
31,28.207123335948612
32,28.04793085849388
33,28.105612601069556
34,28.25423994173674
35,28.119814952789813
36,28.117336343924713
37,28.249965148242502
38,28.2495926304289
39,28.287054249755414
40,28.157978388199588
41,28.201621721207104
42,28.23658472249735
43,28.30658210413254
44,28.303000897929486
45,28.267832678212866
46,28.296694153445
47,28.263069823677185
48,28.24251312694475
49,28.186546000670702
50,28.2915695947968
51,28.376361202378344
52,28.309913874295432
53,28.3289541237951
54,28.357006302155717
55,28.305089351414498
56,28.344909520024263
57,28.3229649078328
58,28.29670893714254
59,28.29213474824977
60,28.366576045401995
Best epoch: model_51 with PSNR 28.376361202378344
