1,27.060543498603888
2,28.237409695525617
3,28.347833796526608
4,28.376066631512725
5,28.386347189347106
6,28.39123634305731
7,28.392801575144386
8,28.394014360123663
9,28.39422031114857
10,28.394019457705003
11,28.394022069590445
12,28.395808104978283
13,28.395816683402703
14,28.39458213030437
15,28.39538187716842
16,28.395528143236152
17,28.396282540965696
18,28.395248737247204
19,28.396020569585485
20,28.395522903892086
21,28.396211151779944
22,28.396799099457798
23,28.397987318196243
24,28.394929054482002
25,28.397745125229395
26,28.39546237737443
27,28.397075239865817
28,28.395979165208296
29,28.39515139476615
30,28.39575412393287
31,28.39681889199289
32,28.396522372760096
33,28.39658360525115
34,28.396731749553965
35,28.39741037754279
36,28.395003036653574
37,28.39719661053574
38,28.396727076490045
39,28.397888777053403
40,28.39640380282371
41,28.39720873323745
42,28.396748677179897
43,28.395945151429732
44,28.3975778550137
45,28.394726442867164
46,28.39627269504031
47,28.398179242639458
48,28.397760533508063
49,28.39685604939301
50,28.395504089353075
51,28.397872181262855
52,28.398060496779564
53,28.39667385640058
54,28.39810146128628
55,28.39709899737449
56,28.398231497735377
57,28.39720547308689
58,28.398919176710038
59,28.397064726992323
60,28.397148280270443
61,28.397551640985586
62,28.397044597984817
63,28.395356352228724
64,28.39734137320127
65,28.39730378943093
66,28.396332863094425
67,28.397060115369083
68,28.39713468495862
69,28.397476026251486
70,28.396935132794283
71,28.396485380742334
72,28.396481391321984
73,28.397953849671534
74,28.397750624543782
75,28.39759534078727
76,28.396752080326227
77,28.3977024996083
78,28.397225605323747
79,28.398501774361538
80,28.397851317260734
81,28.397640187025
82,28.397318723872882
83,28.397773933436078
84,28.397098654498162
85,28.397142390706843
86,28.398095259092848
87,28.39852693276357
88,28.397579914001064
89,28.39719070736431
90,28.398459621041866
91,28.396779601619016
92,28.39854304133909
93,28.398645800055416
94,28.397346913347445
95,28.397426098095288
96,28.3968532109484
97,28.398009081098106
98,28.39744744547075
99,28.397543550467034
100,28.398360237658373
Best epoch: model_58 with PSNR 28.398919176710038
