1,21.347018901015037
2,21.4741353175866
3,21.57142771925306
4,21.6136160804632
5,21.662429068727818
6,21.652182864272618
7,21.754552513016705
8,21.752947506693324
9,21.765296441376048
10,21.788550609214838
11,21.786399781343583
12,21.813947272151267
13,21.78921744202228
14,21.75189996119031
15,21.810831433106976
16,21.808880603636535
17,21.82592524045949
18,21.841530944439572
19,21.835803902436368
20,21.836866213023526
21,21.82985970829762
22,21.85348617591847
23,21.845536978317895
24,21.84380863859052
25,21.842134059415116
26,21.86684246116577
27,21.867199713871337
28,21.842820195796662
29,21.862420554406995
30,21.867353662532874
31,21.87774778425151
32,21.798893672632698
33,21.86800364126029
34,21.857065540084733
35,21.84239772120397
36,21.865893710679572
37,21.86130113369417
38,21.8790123314196
39,21.88162864541888
40,21.88145827858378
41,21.886742184479345
42,21.865659162026642
43,21.867447912796827
44,21.884593834720064
45,21.86032571607769
46,21.838014801353985
47,21.85037241032184
48,21.86456940046059
49,21.841294764420546
50,21.860990919652792
51,21.88149903976718
52,21.875244176438564
53,21.892168365853905
54,21.899192424796876
55,21.89093583807689
56,21.901230928617423
57,21.904663444831822
58,21.893282589147525
59,21.899631888641913
60,21.905190491161715
Best epoch: model_60 with PSNR 21.905190491161715
