1,23.190961320716326
2,23.78536141293396
3,23.865655847881424
4,23.893250207352846
5,23.904242973641214
6,23.910673735211788
7,23.914783030364163
8,23.917045640556186
9,23.91980094821563
10,23.91884352154195
11,23.920451051533203
12,23.922078194534322
13,23.922784666177083
14,23.922182715878904
15,23.9231399914389
16,23.922792293850968
17,23.92333043661837
18,23.923697424544816
19,23.92414741657003
20,23.923899301732686
21,23.92360116346907
22,23.92424866605192
23,23.92358832721342
24,23.924168776781773
25,23.924265405257575
26,23.92437595018711
27,23.923355106426705
28,23.92397767659783
29,23.92426386559646
30,23.92464264972508
31,23.924744574575072
32,23.924069728831984
33,23.924492114031377
34,23.92472180733071
35,23.924336193364883
36,23.92488222507988
37,23.92461322493643
38,23.9245564921224
39,23.92298636287484
40,23.924525111648666
41,23.924047542384884
42,23.92480905621011
43,23.924197344176335
44,23.924229492466214
45,23.923942540216736
46,23.9241172387886
47,23.923817756757074
48,23.924548803661903
49,23.924708816944015
50,23.924548937196988
51,23.92528515490611
52,23.92488621710111
53,23.924616643788678
54,23.924990005706867
55,23.92492466831522
56,23.924949802942308
57,23.924805652793353
58,23.924255652127908
59,23.92481707006332
60,23.924775341693334
61,23.92471638546796
62,23.92536066135694
63,23.924506601308245
64,23.925116674146963
65,23.924098537620512
66,23.92429230961564
67,23.92463630512842
68,23.924566924267925
69,23.925204675259575
70,23.92282584333068
71,23.924852682874523
72,23.92446669899464
73,23.924750339587785
74,23.92552043097258
75,23.92542956063177
76,23.924484829700294
77,23.925118279355342
78,23.924715054319563
79,23.925397807638323
80,23.925196741442694
81,23.925181951471835
82,23.92467936199779
83,23.924856020469463
84,23.925782608571573
85,23.925113488231215
86,23.92516646871836
87,23.925218983334332
88,23.924978419167036
89,23.92618632815085
90,23.924183145281773
91,23.924453360193972
92,23.92457003094732
93,23.924474109175648
94,23.92496602567749
95,23.9254713559051
96,23.924370558343163
97,23.925345492624373
98,23.92420411169513
99,23.9250010265936
100,23.925185692147746
Best epoch: model_89 with PSNR 23.92618632815085
